period,GPR,gpr_threats,gpr_acts,total_articles,gpr_article_proportion,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,log_GPR,normalized_gpr,product,price,log_price,normalized_price
1997-11-01,59.69,79.04,32.77,30272.0,1.79,0.13,0.07,1.2,0.42,0.08,0.14,0.15,0.21,4.089164502180559,0.1648160527955584,UK Brent Crude Oil,19.17,2.9533465570575532,0.25604578320818394
1997-11-01,59.69,79.04,32.77,30272.0,1.79,0.13,0.07,1.2,0.42,0.08,0.14,0.15,0.21,4.089164502180559,0.1648160527955584,WTI Crude Oil,20.19,3.005187432324746,0.2758890076119834
1997-12-01,44.0,48.36,35.84,30462.0,1.32,0.14,0.02,0.54,0.22,0.08,0.13,0.2,0.24,3.784189633918261,0.04635696204610022,WTI Crude Oil,18.33,2.9085390618516134,0.23889473825068666
1997-12-01,44.0,48.36,35.84,30462.0,1.32,0.14,0.02,0.54,0.22,0.08,0.13,0.2,0.24,3.784189633918261,0.04635696204610022,UK Brent Crude Oil,17.18,2.8437459165561094,0.21409375031790154
1998-01-01,53.1,59.82,42.49,32589.0,1.59,0.11,0.08,0.73,0.2,0.08,0.12,0.18,0.21,3.9721769282478934,0.11937545070263582,UK Brent Crude Oil,15.19,2.7206373166076814,0.16697125166749413
1998-01-01,53.1,59.82,42.49,32589.0,1.59,0.11,0.08,0.73,0.2,0.08,0.12,0.18,0.21,3.9721769282478934,0.11937545070263582,WTI Crude Oil,16.72,2.8166056076565553,0.20370520581307705
1998-02-01,77.6,101.84,45.37,31107.0,2.33,0.19,0.08,1.32,0.26,0.02,0.15,0.35,0.21,4.351567427189173,0.2667392443150134,WTI Crude Oil,16.06,2.7763317085186157,0.18828949351865387
1998-02-01,77.6,101.84,45.37,31107.0,2.33,0.19,0.08,1.32,0.26,0.02,0.15,0.35,0.21,4.351567427189173,0.2667392443150134,UK Brent Crude Oil,14.07,2.644044871126298,0.137653824531292
1998-03-01,57.25,65.5,44.52,34244.0,1.72,0.17,0.04,0.74,0.25,0.11,0.16,0.22,0.33,4.047427642434349,0.14860451876180517,UK Brent Crude Oil,13.1,2.5726122302071057,0.11031142500177281
1998-03-01,57.25,65.5,44.52,34244.0,1.72,0.17,0.04,0.74,0.25,0.11,0.16,0.22,0.33,4.047427642434349,0.14860451876180517,WTI Crude Oil,15.12,2.716018370751387,0.16520324951353643
1998-04-01,51.0,58.77,38.0,32231.0,1.53,0.12,0.08,0.56,0.25,0.08,0.11,0.19,0.17,3.9318256327243257,0.10370210094263717,WTI Crude Oil,15.35,2.731115474033206,0.17098199469722464
1998-04-01,51.0,58.77,38.0,32231.0,1.53,0.12,0.08,0.56,0.25,0.08,0.11,0.19,0.17,3.9318256327243257,0.10370210094263717,UK Brent Crude Oil,13.53,2.604909442182697,0.1226738865062434
1998-05-01,94.47,129.8,43.8,35714.0,2.83,0.2,0.07,1.37,1.14,0.07,0.15,0.18,0.19,4.548282323781043,0.34314772977455904,WTI Crude Oil,14.91,2.702032128776647,0.15984971069614234
1998-05-01,94.47,129.8,43.8,35714.0,2.83,0.2,0.07,1.37,1.14,0.07,0.15,0.18,0.19,4.548282323781043,0.34314772977455904,UK Brent Crude Oil,14.36,2.664446563620078,0.1454630168006129
1998-06-01,76.31,94.95,48.78,35346.0,2.29,0.27,0.08,1.11,0.69,0.07,0.19,0.34,0.22,4.334803991301542,0.26022794918961406,WTI Crude Oil,13.72,2.6188546222977394,0.12801170800227263
1998-06-01,76.31,94.95,48.78,35346.0,2.29,0.27,0.08,1.11,0.69,0.07,0.19,0.34,0.22,4.334803991301542,0.26022794918961406,UK Brent Crude Oil,12.21,2.502255288122613,0.08338077263620164
1998-07-01,54.05,64.23,38.3,33372.0,1.62,0.11,0.06,0.74,0.45,0.07,0.14,0.42,0.14,3.9899095440852173,0.12626319709520803,UK Brent Crude Oil,12.08,2.4915511925066687,0.07928354684184218
1998-07-01,54.05,64.23,38.3,33372.0,1.62,0.11,0.06,0.74,0.45,0.07,0.14,0.42,0.14,3.9899095440852173,0.12626319709520803,WTI Crude Oil,14.17,2.6511270537025893,0.14036468420342732
1998-08-01,97.02,83.94,123.84,32199.0,2.91,0.26,0.0,0.76,0.37,0.3,0.37,0.52,1.14,4.57491714281707,0.3534932918966501,WTI Crude Oil,13.47,2.6004649904222727,0.12097267576897469
1998-08-01,97.02,83.94,123.84,32199.0,2.91,0.26,0.0,0.76,0.37,0.3,0.37,0.52,1.14,4.57491714281707,0.3534932918966501,UK Brent Crude Oil,11.91,2.477378383367209,0.0738585953776354
1998-09-01,62.51,68.48,55.13,34293.0,1.88,0.2,0.06,0.65,0.44,0.15,0.26,0.28,0.39,4.135326543943721,0.18274642694592824,UK Brent Crude Oil,13.34,2.590767040487478,0.11726057415377046
1998-09-01,62.51,68.48,55.13,34293.0,1.88,0.2,0.06,0.65,0.44,0.15,0.26,0.28,0.39,4.135326543943721,0.18274642694592824,WTI Crude Oil,15.03,2.710048203764883,0.1629180380345489
1998-10-01,54.4,57.9,48.28,35299.0,1.63,0.15,0.03,0.56,0.22,0.09,0.16,0.25,0.31,3.996364153861897,0.12877031254916216,WTI Crude Oil,14.46,2.671386216730619,0.14811932021461277
1998-10-01,54.4,57.9,48.28,35299.0,1.63,0.15,0.03,0.56,0.22,0.09,0.16,0.25,0.31,3.996364153861897,0.12877031254916216,UK Brent Crude Oil,12.7,2.5416019934645457,0.09844158130553836
1998-11-01,67.97,88.07,38.6,33455.0,2.04,0.15,0.07,0.97,0.44,0.1,0.17,0.22,0.21,4.219066431358547,0.21527288061453226,WTI Crude Oil,13.0,2.5649493574615367,0.10737829351654281
1998-11-01,67.97,88.07,38.6,33455.0,2.04,0.15,0.07,0.97,0.44,0.1,0.17,0.22,0.21,4.219066431358547,0.21527288061453226,UK Brent Crude Oil,11.04,2.401525040848949,0.044824076002523014
1998-12-01,75.96,86.28,65.0,31646.0,2.28,0.19,0.03,0.86,0.34,0.12,0.22,0.36,0.35,4.330206885944085,0.2584423301849179,WTI Crude Oil,11.35,2.4292177439274116,0.055424061413677464
1998-12-01,75.96,86.28,65.0,31646.0,2.28,0.19,0.03,0.86,0.34,0.12,0.22,0.36,0.35,4.330206885944085,0.2584423301849179,UK Brent Crude Oil,9.82,2.2844211223663744,0.0
1999-01-01,63.99,69.46,53.77,32930.0,1.92,0.1,0.03,0.87,0.33,0.1,0.12,0.37,0.22,4.158726821151369,0.19183562035093735,WTI Crude Oil,12.52,2.5273273656719524,0.09297765653364319
1999-01-01,63.99,69.46,53.77,32930.0,1.92,0.1,0.03,0.87,0.33,0.1,0.12,0.37,0.22,4.158726821151369,0.19183562035093735,UK Brent Crude Oil,11.11,2.4078456036515385,0.04724340911377283
1999-02-01,58.32,67.28,44.17,29386.0,1.75,0.2,0.07,0.55,0.27,0.05,0.16,0.33,0.18,4.065945087700403,0.15579711053737716,UK Brent Crude Oil,10.27,2.329227023940467,0.01715043496018914
1999-02-01,58.32,67.28,44.17,29386.0,1.75,0.2,0.07,0.55,0.27,0.05,0.16,0.33,0.18,4.065945087700403,0.15579711053737716,WTI Crude Oil,12.01,2.485739636091892,0.07705904701464251
1999-03-01,83.4,89.74,75.19,33821.0,2.5,0.32,0.17,0.78,0.54,0.11,0.43,0.66,0.32,4.423648309364701,0.2947370784040443,UK Brent Crude Oil,12.51,2.5265283244788197,0.09267180610921479
1999-03-01,83.4,89.74,75.19,33821.0,2.5,0.32,0.17,0.78,0.54,0.11,0.43,0.66,0.32,4.423648309364701,0.2947370784040443,WTI Crude Oil,14.68,2.6864860231863696,0.1538991000970142
1999-04-01,106.2,112.34,103.23,32242.0,3.19,0.39,0.08,1.11,0.47,0.12,0.68,0.85,0.21,4.665324108807838,0.3886093886744104,WTI Crude Oil,17.31,2.851284369188118,0.21697925729407375
1999-04-01,106.2,112.34,103.23,32242.0,3.19,0.39,0.08,1.11,0.47,0.12,0.68,0.85,0.21,4.665324108807838,0.3886093886744104,UK Brent Crude Oil,15.29,2.727199019940971,0.1694828865703103
1999-05-01,85.44,89.38,80.67,33090.0,2.56,0.27,0.05,0.72,0.67,0.07,0.59,0.51,0.28,4.447814375211885,0.3041237213217382,WTI Crude Oil,17.72,2.8746939451769347,0.2259397825002879
1999-05-01,85.44,89.38,80.67,33090.0,2.56,0.27,0.05,0.72,0.67,0.07,0.59,0.51,0.28,4.447814375211885,0.3041237213217382,UK Brent Crude Oil,15.23,2.7232671669070703,0.1679778841629952
1999-06-01,79.41,75.96,83.76,32664.0,2.38,0.21,0.05,0.62,0.46,0.07,0.49,0.46,0.36,4.37462430490712,0.27569505364301455,UK Brent Crude Oil,15.86,2.7638002162067017,0.18349279182760117
1999-06-01,79.41,75.96,83.76,32664.0,2.38,0.21,0.05,0.62,0.46,0.07,0.49,0.46,0.36,4.37462430490712,0.27569505364301455,WTI Crude Oil,17.92,2.8859174075467844,0.2302358072345282
1999-07-01,62.14,66.84,54.26,31654.0,1.86,0.18,0.04,0.41,0.38,0.14,0.24,0.3,0.3,4.129389903964901,0.18044050259876826,UK Brent Crude Oil,19.08,2.9486406660201405,0.2542445008919823
1999-07-01,62.14,66.84,54.26,31654.0,1.86,0.18,0.04,0.41,0.38,0.14,0.24,0.3,0.3,4.129389903964901,0.18044050259876826,WTI Crude Oil,20.1,3.0007198150650303,0.27417892977518166
1999-08-01,62.86,65.26,57.96,30551.0,1.89,0.18,0.04,0.45,0.28,0.1,0.15,0.33,0.26,4.140910031369422,0.18491517890712472,WTI Crude Oil,21.28,3.0577676644734435,0.29601523696966475
1999-08-01,62.86,65.26,57.96,30551.0,1.89,0.18,0.04,0.45,0.28,0.1,0.15,0.33,0.26,4.140910031369422,0.18491517890712472,UK Brent Crude Oil,20.22,3.006672213592325,0.27645733998930677
1999-09-01,69.58,75.54,62.21,31672.0,2.09,0.23,0.07,0.7,0.39,0.13,0.24,0.23,0.42,4.242477169723796,0.2243661373681862,WTI Crude Oil,23.8,3.169685580677429,0.33885425761881527
1999-09-01,69.58,75.54,62.21,31672.0,2.09,0.23,0.07,0.7,0.39,0.13,0.24,0.23,0.42,4.242477169723796,0.2243661373681862,UK Brent Crude Oil,22.54,3.11529150861163,0.3180337415168977
1999-10-01,72.35,79.38,60.16,34744.0,2.17,0.13,0.31,0.53,0.78,0.17,0.21,0.41,0.32,4.281515453077493,0.23952948370176444,WTI Crude Oil,22.69,3.1219242987917504,0.32057258645902265
1999-10-01,72.35,79.38,60.16,34744.0,2.17,0.13,0.31,0.53,0.78,0.17,0.21,0.41,0.32,4.281515453077493,0.23952948370176444,UK Brent Crude Oil,22.0,3.091042453358316,0.30875188733346426
1999-11-01,57.96,60.39,52.5,33476.0,1.74,0.15,0.07,0.56,0.33,0.1,0.23,0.27,0.27,4.059753117452481,0.15339201017715465,WTI Crude Oil,25.0,3.2188758248682006,0.3576828952319785
1999-11-01,57.96,60.39,52.5,33476.0,1.74,0.15,0.07,0.56,0.33,0.1,0.23,0.27,0.27,4.059753117452481,0.15339201017715465,UK Brent Crude Oil,24.58,3.201933104137889,0.35119769976161497
1999-12-01,86.08,95.51,86.47,31487.0,2.58,0.16,0.08,0.76,0.49,0.47,0.26,0.34,0.78,4.455277096413474,0.3070224099025188,UK Brent Crude Oil,25.47,3.2375012889913655,0.36481219739587867
1999-12-01,86.08,95.51,86.47,31487.0,2.58,0.16,0.08,0.76,0.49,0.47,0.26,0.34,0.78,4.455277096413474,0.3070224099025188,WTI Crude Oil,26.1,3.261935314328648,0.3741648529086734
2000-01-01,64.46,65.57,64.25,33362.0,1.93,0.18,0.1,0.52,0.31,0.19,0.19,0.47,0.49,4.166044876387292,0.19467811742042107,UK Brent Crude Oil,25.51,3.23907053215372,0.36541285940349794
2000-01-01,64.46,65.57,64.25,33362.0,1.93,0.18,0.1,0.52,0.31,0.19,0.19,0.47,0.49,4.166044876387292,0.19467811742042107,WTI Crude Oil,27.26,3.3054204262683866,0.3908097268618462
2000-02-01,63.54,57.65,68.08,32951.0,1.91,0.16,0.03,0.64,0.27,0.17,0.25,0.42,0.54,4.15166962884137,0.1890944483027294,WTI Crude Oil,29.37,3.379973745210529,0.41934663389113735
2000-02-01,63.54,57.65,68.08,32951.0,1.91,0.16,0.03,0.64,0.27,0.17,0.25,0.42,0.54,4.15166962884137,0.1890944483027294,UK Brent Crude Oil,27.78,3.3243163373261977,0.3980425484818868
2000-03-01,50.1,55.03,40.82,36533.0,1.5,0.25,0.05,0.45,0.28,0.13,0.14,0.22,0.26,3.914021008090819,0.09678638471579508,UK Brent Crude Oil,27.49,3.3138223021771545,0.3940257279075705
2000-03-01,50.1,55.03,40.82,36533.0,1.5,0.25,0.05,0.45,0.28,0.13,0.14,0.22,0.26,3.914021008090819,0.09678638471579508,WTI Crude Oil,29.84,3.3958497753355603,0.4254235302936146
2000-04-01,48.68,53.3,40.92,33352.0,1.46,0.15,0.05,0.44,0.39,0.09,0.19,0.25,0.19,3.8852682681193262,0.08561817451871992,UK Brent Crude Oil,22.76,3.1250046092581303,0.3217516423970776
2000-04-01,48.68,53.3,40.92,33352.0,1.46,0.15,0.05,0.44,0.39,0.09,0.19,0.25,0.19,3.8852682681193262,0.08561817451871992,WTI Crude Oil,25.72,3.2472688993694185,0.3685509630633489
2000-05-01,79.48,77.27,83.23,35193.0,2.38,0.24,0.06,0.54,0.44,0.16,0.42,0.59,0.32,4.375505417683616,0.2760372976414994,WTI Crude Oil,28.79,3.3600281046240843,0.4117120054248078
2000-05-01,79.48,77.27,83.23,35193.0,2.38,0.24,0.06,0.54,0.44,0.16,0.42,0.59,0.32,4.375505417683616,0.2760372976414994,UK Brent Crude Oil,27.74,3.3228754148866853,0.39749100402650583
2000-06-01,64.72,73.57,53.17,34928.0,1.94,0.17,0.06,0.63,0.49,0.14,0.28,0.28,0.24,4.170070272750237,0.19624167180697624,WTI Crude Oil,31.82,3.4600950229096408,0.45001479843713116
2000-06-01,64.72,73.57,53.17,34928.0,1.94,0.17,0.06,0.63,0.49,0.14,0.28,0.28,0.24,4.170070272750237,0.19624167180697624,UK Brent Crude Oil,29.8,3.3945083935113587,0.4249100871773165
2000-07-01,51.9,57.32,41.06,33723.0,1.56,0.08,0.08,0.45,0.36,0.13,0.15,0.22,0.24,3.949318790171843,0.11049683631666071,UK Brent Crude Oil,28.68,3.3562000157314196,0.4102467210031362
2000-07-01,51.9,57.32,41.06,33723.0,1.56,0.08,0.08,0.45,0.36,0.13,0.15,0.22,0.24,3.949318790171843,0.11049683631666071,WTI Crude Oil,29.7,3.391147045808654,0.42362345811443536
2000-08-01,46.49,49.19,41.59,33776.0,1.39,0.09,0.03,0.49,0.24,0.06,0.19,0.24,0.17,3.8392372357024933,0.06773868734187126,UK Brent Crude Oil,30.2,3.407841924380824,0.4300137865993288
2000-08-01,46.49,49.19,41.59,33776.0,1.39,0.09,0.03,0.49,0.24,0.06,0.19,0.24,0.17,3.8392372357024933,0.06773868734187126,WTI Crude Oil,31.26,3.4423393249933305,0.44321841823746294
2000-09-01,52.69,64.44,35.19,35751.0,1.58,0.12,0.06,0.78,0.32,0.13,0.17,0.2,0.2,3.9644256842211942,0.11636469337429678,UK Brent Crude Oil,33.14,3.500741011998417,0.4655729362665167
2000-09-01,52.69,64.44,35.19,35751.0,1.58,0.12,0.06,0.78,0.32,0.13,0.17,0.2,0.2,3.9644256842211942,0.11636469337429678,WTI Crude Oil,33.88,3.522824869783854,0.4740260139485468
2000-10-01,76.46,82.39,77.61,36368.0,2.29,0.25,0.05,0.78,0.16,0.29,0.34,0.4,0.6,4.336767728268267,0.26099070874706476,WTI Crude Oil,33.11,3.4998353515591547,0.4652262750028459
2000-10-01,76.46,82.39,77.61,36368.0,2.29,0.25,0.05,0.78,0.16,0.29,0.34,0.4,0.6,4.336767728268267,0.26099070874706476,UK Brent Crude Oil,30.96,3.4326960487215263,0.43952724415787825
2000-11-01,45.06,44.36,47.21,35959.0,1.35,0.12,0.05,0.49,0.14,0.12,0.23,0.25,0.32,3.8079949350040985,0.05560347582513087,WTI Crude Oil,34.42,3.5386377907833935,0.480078753958359
2000-11-01,45.06,44.36,47.21,35959.0,1.35,0.12,0.05,0.49,0.14,0.12,0.23,0.25,0.32,3.8079949350040985,0.05560347582513087,UK Brent Crude Oil,32.55,3.482777368654578,0.458696960424203
2000-12-01,45.4,46.17,43.98,32389.0,1.36,0.13,0.02,0.51,0.22,0.07,0.22,0.27,0.33,3.8155121050473024,0.05852331355930489,UK Brent Crude Oil,25.66,3.2449333591874905,0.3676569841770893
2000-12-01,45.4,46.17,43.98,32389.0,1.36,0.13,0.02,0.51,0.22,0.07,0.22,0.27,0.33,3.8155121050473024,0.05852331355930489,WTI Crude Oil,28.44,3.34779660493504,0.4070301324457397
2001-01-01,46.9,53.7,38.34,34549.0,1.41,0.12,0.02,0.48,0.35,0.11,0.23,0.15,0.23,3.8480176754522337,0.07114920741213514,UK Brent Crude Oil,25.62,3.2433732964685884,0.36705983618420485
2001-01-01,46.9,53.7,38.34,34549.0,1.41,0.12,0.02,0.48,0.35,0.11,0.23,0.15,0.23,3.8480176754522337,0.07114920741213514,WTI Crude Oil,29.59,3.3874364664121184,0.4222031530124464
2001-02-01,55.09,63.69,45.43,31653.0,1.65,0.14,0.04,0.52,0.19,0.07,0.15,0.18,0.18,4.008968211484625,0.13366601170709408,WTI Crude Oil,29.61,3.3881121421135,0.42246178260729034
2001-02-01,55.09,63.69,45.43,31653.0,1.65,0.14,0.04,0.52,0.19,0.07,0.15,0.18,0.18,4.008968211484625,0.13366601170709408,UK Brent Crude Oil,27.5,3.3141860046725258,0.3941649429612261
2001-03-01,61.71,66.72,56.87,36523.0,1.85,0.1,0.03,0.52,0.27,0.11,0.27,0.3,0.22,4.122445992332976,0.17774333131101813,UK Brent Crude Oil,24.5,3.1986731175506815,0.3499498688739241
2001-03-01,61.71,66.72,56.87,36523.0,1.85,0.1,0.03,0.52,0.27,0.11,0.27,0.3,0.22,4.122445992332976,0.17774333131101813,WTI Crude Oil,27.25,3.305053521109253,0.39066928591886296
2001-04-01,50.57,52.77,47.17,33163.0,1.52,0.14,0.11,0.49,0.18,0.09,0.18,0.3,0.17,3.9233585150918917,0.10041328222219037,UK Brent Crude Oil,25.66,3.2449333591874905,0.3676569841770893
2001-04-01,50.57,52.77,47.17,33163.0,1.52,0.14,0.11,0.49,0.18,0.09,0.18,0.3,0.17,3.9233585150918917,0.10041328222219037,WTI Crude Oil,27.49,3.3138223021771545,0.3940257279075705
2001-05-01,60.38,61.34,56.86,35120.0,1.81,0.15,0.07,0.44,0.39,0.1,0.22,0.39,0.28,4.100657924278693,0.1692803561629221,WTI Crude Oil,28.63,3.354455119110024,0.40957882380731664
2001-05-01,60.38,61.34,56.86,35120.0,1.81,0.15,0.07,0.44,0.39,0.1,0.22,0.39,0.28,4.100657924278693,0.1692803561629221,UK Brent Crude Oil,28.31,3.343215099123808,0.40527646128469125
2001-06-01,72.06,79.31,64.21,33588.0,2.16,0.16,0.12,0.6,0.36,0.16,0.24,0.37,0.37,4.277499105319947,0.2379694439968427,UK Brent Crude Oil,27.85,3.326832966373293,0.39900584307645615
2001-06-01,72.06,79.31,64.21,33588.0,2.16,0.16,0.12,0.6,0.36,0.16,0.24,0.37,0.37,4.277499105319947,0.2379694439968427,WTI Crude Oil,27.6,3.3178157727231046,0.3955543157600098
2001-07-01,61.07,65.49,52.62,31881.0,1.83,0.14,0.18,0.48,0.32,0.13,0.24,0.43,0.25,4.112020747235043,0.17369393188942642,UK Brent Crude Oil,24.61,3.2031528644029645,0.35166458957653385
2001-07-01,61.07,65.49,52.62,31881.0,1.83,0.14,0.18,0.48,0.32,0.13,0.24,0.43,0.25,4.112020747235043,0.17369393188942642,WTI Crude Oil,26.43,3.2744997286161976,0.3789741562031325
2001-08-01,64.11,55.23,74.89,32088.0,1.92,0.12,0.09,0.4,0.22,0.14,0.29,0.39,0.49,4.160600357999166,0.19256334415565682,UK Brent Crude Oil,25.68,3.2457124788217606,0.36795520919085584
2001-08-01,64.11,55.23,74.89,32088.0,1.92,0.12,0.09,0.4,0.22,0.14,0.29,0.39,0.49,4.160600357999166,0.19256334415565682,WTI Crude Oil,27.37,3.309447523052588,0.3923511858895508
2001-09-01,498.65,260.17,841.18,33230.0,14.96,0.47,0.01,1.37,0.48,1.05,0.64,0.45,8.78,6.211904446847877,0.9893359392229737,WTI Crude Oil,26.2,3.265759410767051,0.3756286091314976
2001-09-01,498.65,260.17,841.18,33230.0,14.96,0.47,0.01,1.37,0.48,1.05,0.64,0.45,8.78,6.211904446847877,0.9893359392229737,UK Brent Crude Oil,25.62,3.2433732964685884,0.36705983618420485
2001-10-01,512.53,261.35,854.07,36259.0,15.37,0.34,0.07,0.98,0.32,1.8,0.55,0.71,8.67,6.23935924588473,1.0,WTI Crude Oil,22.17,3.09874002362822,0.3116983000520471
2001-10-01,512.53,261.35,854.07,36259.0,15.37,0.34,0.07,0.98,0.32,1.8,0.55,0.71,8.67,6.23935924588473,1.0,UK Brent Crude Oil,20.54,3.0223742045004123,0.28246761908991397
2001-11-01,306.79,149.8,509.75,34385.0,9.2,0.37,0.04,0.82,0.54,1.02,0.55,0.7,5.45,5.726163474437768,0.8006632323231687,WTI Crude Oil,19.64,2.97756830292632,0.2653171841297248
2001-11-01,306.79,149.8,509.75,34385.0,9.2,0.37,0.04,0.82,0.54,1.02,0.55,0.7,5.45,5.726163474437768,0.8006632323231687,UK Brent Crude Oil,18.8,2.9338568698359038,0.24858568082554153
2001-12-01,236.1,126.2,381.97,31335.0,7.08,0.27,0.08,0.78,0.42,0.7,0.5,0.39,4.79,5.464255444091467,0.6989322690094295,UK Brent Crude Oil,18.71,2.9290581402859983,0.2467488625461214
2001-12-01,236.1,126.2,381.97,31335.0,7.08,0.27,0.08,0.78,0.42,0.7,0.5,0.39,4.79,5.464255444091467,0.6989322690094295,WTI Crude Oil,19.39,2.9647574692545606,0.2604135584475145
2002-01-01,172.48,106.92,262.29,32842.0,5.17,0.46,0.03,0.91,0.48,0.45,0.37,0.33,3.11,5.150281287720632,0.5769776525702515,UK Brent Crude Oil,19.42,2.966303462863179,0.26100532118193087
2002-01-01,172.48,106.92,262.29,32842.0,5.17,0.46,0.03,0.91,0.48,0.45,0.37,0.33,3.11,5.150281287720632,0.5769776525702515,WTI Crude Oil,19.72,2.9816333491744893,0.266873169141523
2002-02-01,146.19,95.78,212.91,31861.0,4.38,0.17,0.07,0.61,0.29,0.59,0.32,0.46,2.15,4.9849071455235245,0.5127426202550895,UK Brent Crude Oil,20.28,3.0096351787229825,0.2775914794436511
2002-02-01,146.19,95.78,212.91,31861.0,4.38,0.17,0.07,0.61,0.29,0.59,0.32,0.46,2.15,4.9849071455235245,0.5127426202550895,WTI Crude Oil,20.72,3.031099417391282,0.2858073844096948
2002-03-01,151.98,99.12,219.97,34530.0,4.56,0.14,0.04,0.52,0.4,0.6,0.39,0.5,2.41,5.023748933241639,0.5278296432691105,WTI Crude Oil,24.53,3.199896858270398,0.3504182822945743
2002-03-01,151.98,99.12,219.97,34530.0,4.56,0.14,0.04,0.52,0.4,0.6,0.39,0.5,2.41,5.023748933241639,0.5278296432691105,UK Brent Crude Oil,23.7,3.1654750481410856,0.33724258456068235
2002-04-01,157.5,100.74,225.64,32600.0,4.72,0.2,0.08,0.7,0.26,0.41,0.44,0.4,2.36,5.059425458265688,0.5416872071383219,UK Brent Crude Oil,25.73,3.2476576262936527,0.36869975676232913
2002-04-01,157.5,100.74,225.64,32600.0,4.72,0.2,0.08,0.7,0.26,0.41,0.44,0.4,2.36,5.059425458265688,0.5416872071383219,WTI Crude Oil,26.18,3.264995760481754,0.37533630534806267
2002-05-01,163.32,142.25,209.41,33601.0,4.9,0.29,0.09,0.87,0.54,0.78,0.21,0.43,2.33,5.095711466451375,0.5557815079608638,UK Brent Crude Oil,25.35,3.232778730037192,0.3630045350714129
2002-05-01,163.32,142.25,209.41,33601.0,4.9,0.29,0.09,0.87,0.54,0.78,0.21,0.43,2.33,5.095711466451375,0.5557815079608638,WTI Crude Oil,27.04,3.2973172511747633,0.3877080600605566
